,bukken_num,title,address,line1,station1,time1,line2,station2,time2,line3,station3,time3,price,rent,fee,deposit,key,room_type,room_size,url
902,512,ソアラプラザ錦糸町,東京都墨田区緑４,ＪＲ総武線,錦糸町駅,7,都営新宿線,菊川駅,12.0,東京メトロ半蔵門線,住吉駅,16.0,78000.0,69000.0,9000.0,70000.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000068623960/?bc=100252126186
903,512,ソアラプラザ錦糸町,東京都墨田区緑４,ＪＲ総武線,錦糸町駅,7,都営新宿線,菊川駅,12.0,東京メトロ半蔵門線,住吉駅,16.0,78000.0,69000.0,9000.0,70000.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000068833016/?bc=100253354766
904,512,ソアラプラザ錦糸町,東京都墨田区緑４,ＪＲ総武線,錦糸町駅,7,都営新宿線,菊川駅,12.0,東京メトロ半蔵門線,住吉駅,16.0,78500.0,69500.0,9000.0,70000.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000068713618/?bc=100252658945
905,512,ソアラプラザ錦糸町,東京都墨田区緑４,ＪＲ総武線,錦糸町駅,7,都営新宿線,菊川駅,12.0,東京メトロ半蔵門線,住吉駅,16.0,79000.0,70000.0,9000.0,70000.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000068895387/?bc=100253699643
906,512,ソアラプラザ錦糸町,東京都墨田区緑４,ＪＲ総武線,錦糸町駅,7,都営新宿線,菊川駅,12.0,東京メトロ半蔵門線,住吉駅,16.0,79500.0,70500.0,9000.0,70000.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000068722272/?bc=100217531853
907,513,ランロウド不動前,東京都品川区小山１,東急目黒線,不動前駅,7,東急目黒線,武蔵小山駅,10.0,東急池上線,戸越銀座駅,13.0,75000.0,70000.0,5000.0,70000.0,0.0,ワンルーム,18.2,https://suumo.jp/chintai/jnc_000069771595/?bc=100258486756
908,514,東武東上線 成増駅 3階建 築15年,東京都板橋区成増３,東武東上線,成増駅,9,東京メトロ有楽町線,地下鉄成増駅,9.0,東京メトロ有楽町線,和光市駅,29.0,77000.0,75000.0,2000.0,75000.0,75000.0,ワンルーム,19.4,https://suumo.jp/chintai/jnc_000053639891/?bc=100256803486
909,515,RCプラチナルーム成増,東京都板橋区成増３,東武東上線,成増駅,9,東京メトロ有楽町線,地下鉄成増駅,9.0,東京メトロ副都心線,和光市駅,25.0,77000.0,75000.0,2000.0,75000.0,75000.0,ワンルーム,19.4,https://suumo.jp/chintai/jnc_000069686030/?bc=100257902500
910,516,ＪＲ京浜東北線 東十条駅 4階建 築10年,東京都北区中十条４,ＪＲ京浜東北線,東十条駅,5,ＪＲ埼京線,十条駅,10.0,東京メトロ南北線,王子神谷駅,15.0,78000.0,75000.0,3000.0,75000.0,75000.0,ワンルーム,20.86,https://suumo.jp/chintai/jnc_000013489511/?bc=100258554900
911,516,ＪＲ京浜東北線 東十条駅 4階建 築10年,東京都北区中十条４,ＪＲ京浜東北線,東十条駅,5,ＪＲ埼京線,十条駅,10.0,東京メトロ南北線,王子神谷駅,15.0,78000.0,75000.0,3000.0,0.0,0.0,1K,20.34,https://suumo.jp/chintai/jnc_000069796240/?bc=100258807157
912,516,ＪＲ京浜東北線 東十条駅 4階建 築10年,東京都北区中十条４,ＪＲ京浜東北線,東十条駅,5,ＪＲ埼京線,十条駅,10.0,東京メトロ南北線,王子神谷駅,15.0,80000.0,75000.0,5000.0,75000.0,0.0,1K,20.34,https://suumo.jp/chintai/jnc_000021268451/?bc=100259038150
913,517,レチタティーボ,東京都板橋区成増３,東武東上線,成増駅,9,東京メトロ有楽町線,地下鉄成増駅,10.0,東京メトロ副都心線,地下鉄赤塚駅,24.0,79000.0,73000.0,6000.0,73000.0,0.0,1K,23.25,https://suumo.jp/chintai/jnc_000069858640/?bc=100258943912
914,518,ヴェルステージ大山,東京都板橋区大山金井町,東武東上線,大山駅,8,都営三田線,板橋区役所前駅,11.0,ＪＲ埼京線,板橋駅,17.0,79000.0,73000.0,6000.0,73000.0,73000.0,ワンルーム,20.71,https://suumo.jp/chintai/jnc_000053271903/?bc=100258545839
915,518,ヴェルステージ大山,東京都板橋区大山金井町,東武東上線,大山駅,8,都営三田線,板橋区役所前駅,11.0,ＪＲ埼京線,板橋駅,17.0,80000.0,72000.0,8000.0,72000.0,72000.0,1K,21.49,https://suumo.jp/chintai/jnc_000069107729/?bc=100257505792
916,519,アルテシモフォンテ,東京都墨田区向島２,東京メトロ半蔵門線,押上駅,8,都営浅草線,押上駅,8.0,東武伊勢崎線,とうきょうスカイツリー駅,10.0,79800.0,70000.0,9800.0,0.0,140000.0,1K,25.48,https://suumo.jp/chintai/jnc_000069048828/?bc=100254696923
917,520,リヴシティ向島,東京都墨田区向島５,東武伊勢崎線,曳舟駅,8,東京メトロ半蔵門線,押上駅,9.0,東武伊勢崎線,とうきょうスカイツリー駅,12.0,80000.0,70000.0,10000.0,0.0,0.0,1K,27.03,https://suumo.jp/chintai/jnc_000069812029/?bc=100258801690
918,520,リヴシティ向島,東京都墨田区向島５,東武伊勢崎線,曳舟駅,8,東京メトロ半蔵門線,押上駅,9.0,東武伊勢崎線,とうきょうスカイツリー駅,12.0,80000.0,70000.0,10000.0,0.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000067390533/?bc=100257698552
919,521,リファイズエムエス,東京都台東区清川２,東京メトロ日比谷線,南千住駅,8,東京メトロ日比谷線,三ノ輪駅,14.0,京成本線,千住大橋駅,24.0,80000.0,72000.0,8000.0,0.0,72000.0,1K,25.11,https://suumo.jp/chintai/jnc_000069081403/?bc=100254948835
920,521,リファイズエムエス,東京都台東区清川２,東京メトロ日比谷線,南千住駅,8,東京メトロ日比谷線,三ノ輪駅,14.0,京成本線,千住大橋駅,24.0,80000.0,77000.0,3000.0,0.0,0.0,1K,25.11,https://suumo.jp/chintai/jnc_000044745482/?bc=100256889123
921,522,倉田ビル,東京都国立市谷保,ＪＲ南武線,谷保駅,10,ＪＲ中央線,国立駅,10.0,ＪＲ南武線,西府駅,13.0,57000.0,54000.0,3000.0,54000.0,54000.0,1K,20.98,https://suumo.jp/chintai/jnc_000066639975/?bc=100240964013
922,522,倉田ビル,東京都国立市谷保,ＪＲ南武線,谷保駅,10,ＪＲ中央線,国立駅,10.0,ＪＲ南武線,西府駅,13.0,59000.0,56000.0,3000.0,56000.0,56000.0,1K,20.98,https://suumo.jp/chintai/jnc_000067367283/?bc=100244923424
923,523,アメニティコウヤマ第15ガーデン,東京都国分寺市日吉町１,ＪＲ中央線,西国分寺駅,9,ＪＲ武蔵野線,西国分寺駅,9.0,ＪＲ中央線,国立駅,13.0,67000.0,64000.0,3000.0,64000.0,0.0,ワンルーム,21.32,https://suumo.jp/chintai/jnc_000013630288/?bc=100257712692
924,524,ドルチェParco東京府中,東京都府中市寿町２,京王線,府中駅,9,ＪＲ武蔵野線,北府中駅,10.0,ＪＲ武蔵野線,府中本町駅,13.0,70000.0,62000.0,8000.0,62000.0,0.0,1K,20.87,https://suumo.jp/chintai/jnc_000023898597/?bc=100256583748
925,525,京王相模原線 京王よみうりランド駅 3階建 築14年,東京都稲城市矢野口,京王相模原線,京王よみうりランド駅,8,ＪＲ南武線,矢野口駅,8.0,京王相模原線,稲城駅,21.0,72500.0,63500.0,9000.0,63500.0,127000.0,1K,27.55,https://suumo.jp/chintai/jnc_000069796385/?bc=100258523047
926,526,東急多摩川線 鵜の木駅 6階建 築13年,東京都大田区鵜の木３,東急多摩川線,鵜の木駅,7,東急多摩川線,沼部駅,9.0,東急池上線,久が原駅,11.0,74500.0,68500.0,6000.0,68500.0,68500.0,1K,20.54,https://suumo.jp/chintai/jnc_000069824697/?bc=100258817889
927,526,東急多摩川線 鵜の木駅 6階建 築13年,東京都大田区鵜の木３,東急多摩川線,鵜の木駅,7,東急多摩川線,沼部駅,9.0,東急池上線,久が原駅,11.0,77000.0,77000.0,0.0,0.0,77000.0,1K,21.28,https://suumo.jp/chintai/jnc_000057297603/?bc=100258493224
928,527,都営大江戸線 中井駅 3階建 築15年,東京都中野区上高田４,都営大江戸線,中井駅,7,東京メトロ東西線,落合駅,9.0,都営大江戸線,東中野駅,12.0,75000.0,68000.0,7000.0,68000.0,68000.0,1K,18.45,https://suumo.jp/chintai/jnc_000069526478/?bc=100258865357
929,527,都営大江戸線 中井駅 3階建 築15年,東京都中野区上高田４,都営大江戸線,中井駅,7,東京メトロ東西線,落合駅,9.0,都営大江戸線,東中野駅,12.0,76000.0,69000.0,7000.0,69000.0,69000.0,1K,18.45,https://suumo.jp/chintai/jnc_000069531996/?bc=100258586355
930,528,メゾン四季_201号,東京都江戸川区西小岩５,ＪＲ総武線,小岩駅,9,京成本線,京成小岩駅,6.0,京成本線,江戸川駅,15.0,76000.0,76000.0,0.0,76000.0,76000.0,1K,21.59,https://suumo.jp/chintai/jnc_000067745691/?bc=100247266713
931,529,京急本線 大森町駅 11階建 築13年,東京都大田区大森東４,京急本線,大森町駅,9,京急本線,梅屋敷駅,9.0,京急本線,平和島駅,20.0,77000.0,67000.0,10000.0,0.0,67000.0,1K,20.8,https://suumo.jp/chintai/jnc_000021100135/?bc=100257017049
932,530,ブライズ大森東DUE,東京都大田区大森東４,京急本線,大森町駅,9,東京モノレール,昭和島駅,5.0,京急空港線,京急蒲田駅,13.0,77000.0,67000.0,10000.0,0.0,67000.0,1K,20.8,https://suumo.jp/chintai/jnc_000020890533/?bc=100255548573
933,531,スカイコートヌーベル大森,東京都大田区大森本町１,京急本線,平和島駅,7,京急本線,大森海岸駅,9.0,ＪＲ京浜東北線,大森駅,17.0,77000.0,67000.0,10000.0,0.0,0.0,1K,20.71,https://suumo.jp/chintai/jnc_000068624354/?bc=100247428749
934,532,ベルファース立川,東京都立川市曙町３,ＪＲ中央線,立川駅,7,多摩都市モノレール,立川北駅,8.0,ＪＲ南武線,西国立駅,12.0,78000.0,71000.0,7000.0,71000.0,0.0,1K,21.2,https://suumo.jp/chintai/jnc_000069226868/?bc=100255918924
935,532,ベルファース立川,東京都立川市曙町３,ＪＲ中央線,立川駅,7,多摩都市モノレール,立川北駅,8.0,ＪＲ南武線,西国立駅,12.0,80000.0,73000.0,7000.0,73000.0,0.0,1K,20.16,https://suumo.jp/chintai/jnc_000069642044/?bc=100259114875
936,532,ベルファース立川,東京都立川市曙町３,ＪＲ中央線,立川駅,7,多摩都市モノレール,立川北駅,8.0,ＪＲ南武線,西国立駅,12.0,80000.0,73000.0,7000.0,73000.0,0.0,1K,20.1,https://suumo.jp/chintai/jnc_000049298996/?bc=100250004913
937,533,メゾンパークス,東京都荒川区町屋３,東京メトロ千代田線,町屋駅,7,京成本線,町屋駅,9.0,日暮里・舎人ライナー,赤土小学校前駅,22.0,80000.0,77000.0,3000.0,0.0,0.0,1K,24.47,https://suumo.jp/chintai/jnc_000069264962/?bc=100255801795
938,534,テルミナ2番館,東京都葛飾区小菅２,東京メトロ千代田線,綾瀬駅,15,京成本線,堀切菖蒲園駅,6.0,東武伊勢崎線,小菅駅,22.0,67000.0,65000.0,2000.0,0.0,0.0,1K,22.0,https://suumo.jp/chintai/jnc_000016284986/?bc=100258052359
939,535,西武池袋線 桜台駅 5階建 築10年,東京都練馬区豊玉北３,西武池袋線,桜台駅,9,都営大江戸線,新江古田駅,11.0,都営大江戸線,練馬駅,14.0,72000.0,65000.0,7000.0,0.0,65000.0,1K,20.59,https://suumo.jp/chintai/jnc_000069311695/?bc=100256029176
940,535,西武池袋線 桜台駅 5階建 築10年,東京都練馬区豊玉北３,西武池袋線,桜台駅,9,都営大江戸線,新江古田駅,11.0,都営大江戸線,練馬駅,14.0,78000.0,69000.0,9000.0,0.0,69000.0,1K,20.59,https://suumo.jp/chintai/jnc_000069168522/?bc=100238792274
941,535,西武池袋線 桜台駅 5階建 築10年,東京都練馬区豊玉北３,西武池袋線,桜台駅,9,都営大江戸線,新江古田駅,11.0,都営大江戸線,練馬駅,14.0,79000.0,70000.0,9000.0,0.0,0.0,1K,20.72,https://suumo.jp/chintai/jnc_000068683258/?bc=100256654462
942,536,西武池袋線 練馬駅 8階建 築12年,東京都練馬区豊玉中２,西武池袋線,練馬駅,10,西武池袋線,桜台駅,12.0,都営大江戸線,新江古田駅,13.0,75000.0,60000.0,15000.0,0.0,0.0,1K,20.52,https://suumo.jp/chintai/jnc_000069889617/?bc=100259116862
943,536,西武池袋線 練馬駅 8階建 築12年,東京都練馬区豊玉中２,西武池袋線,練馬駅,10,西武池袋線,桜台駅,12.0,都営大江戸線,新江古田駅,13.0,76000.0,66000.0,10000.0,66000.0,0.0,1K,20.52,https://suumo.jp/chintai/jnc_000069526749/?bc=100258281292
944,536,西武池袋線 練馬駅 8階建 築12年,東京都練馬区豊玉中２,西武池袋線,練馬駅,10,西武池袋線,桜台駅,12.0,都営大江戸線,新江古田駅,13.0,79400.0,64400.00000000001,15000.0,0.0,64400.00000000001,1K,20.52,https://suumo.jp/chintai/jnc_000068896257/?bc=100253746265
945,537,京王競馬場線 東府中駅 13階建 築12年,東京都府中市八幡町２,京王競馬場線,東府中駅,6,京王競馬場線,府中競馬正門前駅,8.0,京王線,府中駅,15.0,78000.0,68000.0,10000.0,0.0,68000.0,1K,26.43,https://suumo.jp/chintai/jnc_000069759691/?bc=100258777069
946,538,パストラールガーデン,東京都府中市白糸台１,京王線,多磨霊園駅,13,西武多摩川線,白糸台駅,10.0,京王線,武蔵野台駅,15.0,79000.0,75000.0,4000.0,0.0,75000.0,1K,31.14,https://suumo.jp/chintai/jnc_000053757432/?bc=100258718040
947,539,レオパレスジョイエ,東京都府中市清水が丘３,京王線,多磨霊園駅,4,京王競馬場線,東府中駅,10.0,西武多摩川線,白糸台駅,11.0,71000.0,66000.0,5000.0,0.0,66000.0,1K,19.87,https://suumo.jp/chintai/jnc_000069399376/?bc=100207181476
948,539,レオパレスジョイエ,東京都府中市清水が丘３,京王線,多磨霊園駅,4,京王競馬場線,東府中駅,10.0,西武多摩川線,白糸台駅,11.0,72000.0,67000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000068595535/?bc=100212813895
949,539,レオパレスジョイエ,東京都府中市清水が丘３,京王線,多磨霊園駅,4,京王競馬場線,東府中駅,10.0,西武多摩川線,白糸台駅,11.0,72000.0,67000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000068889600/?bc=100223206531
950,540,ＪＲ山手線 大塚駅 3階建 築15年,東京都豊島区南大塚１,ＪＲ山手線,大塚駅,4,都電荒川線,大塚駅前駅,4.0,東京メトロ丸ノ内線,新大塚駅,11.0,79000.0,76000.0,3000.0,38000.0,76000.0,1K,20.46,https://suumo.jp/chintai/jnc_000069357233/?bc=100257640421
951,541,プレジオ南大塚,東京都豊島区南大塚１,ＪＲ山手線,大塚駅,4,東京メトロ丸ノ内線,新大塚駅,11.0,ＪＲ山手線,巣鴨駅,12.0,79000.0,76000.0,3000.0,38000.0,76000.0,1K,20.0,https://suumo.jp/chintai/jnc_000069325539/?bc=100253999962
952,541,プレジオ南大塚,東京都豊島区南大塚１,ＪＲ山手線,大塚駅,4,東京メトロ丸ノ内線,新大塚駅,11.0,ＪＲ山手線,巣鴨駅,12.0,79000.0,76000.0,3000.0,38000.0,76000.0,1K,20.0,https://suumo.jp/chintai/jnc_000046735909/?bc=100250395026
953,542,ライジングプレイス板橋,東京都板橋区坂下３,ＪＲ埼京線,浮間舟渡駅,10,都営三田線,蓮根駅,12.0,都営三田線,西台駅,17.0,69000.0,59000.0,10000.0,0.0,0.0,1K,20.16,https://suumo.jp/chintai/jnc_000068967527/?bc=100254070155
954,542,ライジングプレイス板橋,東京都板橋区坂下３,ＪＲ埼京線,浮間舟渡駅,10,都営三田線,蓮根駅,12.0,都営三田線,西台駅,17.0,69000.0,59000.0,10000.0,0.0,0.0,1K,20.16,https://suumo.jp/chintai/jnc_000068935934/?bc=100248629013
955,542,ライジングプレイス板橋,東京都板橋区坂下３,ＪＲ埼京線,浮間舟渡駅,10,都営三田線,蓮根駅,12.0,都営三田線,西台駅,17.0,74000.0,65000.0,9000.0,0.0,0.0,1K,20.16,https://suumo.jp/chintai/jnc_000064363749/?bc=100229240708
956,543,ステージグランデ西調布アジールコート,東京都調布市上石原３,京王線,西調布駅,9,京王線,飛田給駅,17.0,京王相模原線,京王多摩川駅,18.0,74000.0,59000.0,15000.0,0.0,59000.0,1K,25.52,https://suumo.jp/chintai/jnc_000069288354/?bc=100258093890
957,544,多摩都市モノレール 大塚・帝京大学駅 3階建 築15年,東京都八王子市大塚,多摩都市モノレール,大塚・帝京大学駅,5,多摩都市モノレール,松が谷駅,8.0,京王相模原線,京王多摩センター駅,17.0,52000.0,45000.0,7000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000069316166/?bc=100259118351
958,545,C’ｓ３６　ＨＩＲＡＫＡＴＡ,東京都八王子市堀之内２,京王相模原線,京王堀之内駅,10,多摩都市モノレール,中央大学・明星大学駅,26.0,多摩都市モノレール,大塚・帝京大学駅,21.0,61000.0,61000.0,0.0,0.0,61000.0,1K,28.0,https://suumo.jp/chintai/jnc_000068435988/?bc=100251131097
959,546,パレ・ホームズ西台,東京都板橋区高島平９,都営三田線,西台駅,8,都営三田線,高島平駅,12.0,都営三田線,蓮根駅,17.0,65000.0,55000.0,10000.0,0.0,55000.0,1K,20.84,https://suumo.jp/chintai/jnc_000069551761/?bc=100257270057
960,546,パレ・ホームズ西台,東京都板橋区高島平９,都営三田線,西台駅,8,都営三田線,高島平駅,12.0,都営三田線,蓮根駅,17.0,71000.0,65000.0,6000.0,65000.0,0.0,ワンルーム,22.15,https://suumo.jp/chintai/jnc_000069430758/?bc=100256758446
961,546,パレ・ホームズ西台,東京都板橋区高島平９,都営三田線,西台駅,8,都営三田線,高島平駅,12.0,都営三田線,蓮根駅,17.0,72000.0,66000.0,6000.0,66000.0,0.0,1K,22.35,https://suumo.jp/chintai/jnc_000069287936/?bc=100248921680
962,546,パレ・ホームズ西台,東京都板橋区高島平９,都営三田線,西台駅,8,都営三田線,高島平駅,12.0,都営三田線,蓮根駅,17.0,74000.0,68000.0,6000.0,68000.0,68000.0,1K,22.35,https://suumo.jp/chintai/jnc_000068022901/?bc=100252448101
963,546,パレ・ホームズ西台,東京都板橋区高島平９,都営三田線,西台駅,8,都営三田線,高島平駅,12.0,都営三田線,蓮根駅,17.0,79000.0,73000.0,6000.0,73000.0,73000.0,1K,21.82,https://suumo.jp/chintai/jnc_000064468039/?bc=100252447636
964,547,ティアレみなみ野,東京都八王子市みなみ野４,ＪＲ横浜線,八王子みなみ野駅,9,ＪＲ横浜線,片倉駅,28.0,,,,66000.0,60000.0,6000.0,0.0,0.0,1K,34.6,https://suumo.jp/chintai/jnc_000068726612/?bc=100252741368
965,548,都営三田線 志村坂上駅 8階建 築15年,東京都板橋区小豆沢４,都営三田線,志村坂上駅,10,ＪＲ埼京線,北赤羽駅,14.0,,,,71500.0,62500.0,9000.0,125000.0,125000.0,ワンルーム,22.0,https://suumo.jp/chintai/jnc_000069323064/?bc=100256108151
966,549,スカイコート南砂町第２,東京都江東区南砂５,東京メトロ東西線,南砂町駅,10,都営新宿線,大島駅,23.0,東京メトロ半蔵門線,住吉駅,26.0,72000.0,67000.0,5000.0,67000.0,67000.0,1K,19.99,https://suumo.jp/chintai/jnc_000013386717/?bc=100254364659
967,549,スカイコート南砂町第２,東京都江東区南砂５,東京メトロ東西線,南砂町駅,10,都営新宿線,大島駅,23.0,東京メトロ半蔵門線,住吉駅,26.0,78000.0,71200.0,6800.0,71200.0,71200.0,1K,20.09,https://suumo.jp/chintai/jnc_000044566666/?bc=100255741133
968,550,東京メトロ東西線 南砂町駅 8階建 築15年,東京都江東区南砂５,東京メトロ東西線,南砂町駅,10,都営新宿線,大島駅,22.0,東京メトロ東西線,東陽町駅,26.0,72000.0,67000.0,5000.0,67000.0,67000.0,1K,19.99,https://suumo.jp/chintai/jnc_000013386719/?bc=100255892184
969,551,プレステージ錦糸町,東京都墨田区太平１,ＪＲ総武線,錦糸町駅,8,東京メトロ半蔵門線,押上駅,15.0,都営大江戸線,両国駅,15.0,74000.0,74000.0,0.0,74000.0,74000.0,1K,20.12,https://suumo.jp/chintai/jnc_000069356527/?bc=100253180370
970,552,小田急線 千歳船橋駅 4階建 築15年,東京都世田谷区船橋２,小田急線,千歳船橋駅,10,小田急線,祖師ヶ谷大蔵駅,16.0,京王線,八幡山駅,30.0,75000.0,63000.0,12000.0,0.0,0.0,1K,20.41,https://suumo.jp/chintai/jnc_000069118257/?bc=100252576567
971,553,ＺＥＳＴＹ千歳船橋,東京都世田谷区船橋２,小田急線,千歳船橋駅,10,小田急線,祖師ヶ谷大蔵駅,15.0,小田急線,経堂駅,24.0,75000.0,65000.0,10000.0,0.0,0.0,1K,20.41,https://suumo.jp/chintai/jnc_000069095907/?bc=100246508997
972,554,セントエルモ三ノ輪,東京都台東区千束４,東京メトロ日比谷線,三ノ輪駅,10,東京メトロ日比谷線,入谷駅,15.0,つくばエクスプレス,浅草駅,15.0,76000.0,73000.0,3000.0,0.0,0.0,1K,20.0,https://suumo.jp/chintai/jnc_000068293256/?bc=100251029789
973,555,東京メトロ日比谷線 三ノ輪駅 5階建 築15年,東京都台東区千束４,東京メトロ日比谷線,三ノ輪駅,10,東京メトロ日比谷線,入谷駅,15.0,つくばエクスプレス,浅草駅,15.0,76000.0,73000.0,3000.0,0.0,0.0,1K,20.0,https://suumo.jp/chintai/jnc_000068327564/?bc=100250857322
974,556,ヴェルト西大島グラーセ,東京都江東区北砂３,都営新宿線,西大島駅,6,都営新宿線,大島駅,14.0,東京メトロ半蔵門線,住吉駅,20.0,77000.0,65000.0,12000.0,0.0,0.0,1K,22.4,https://suumo.jp/chintai/jnc_000069730796/?bc=100258989061
975,557,都営新宿線 大島駅 12階建 築13年,東京都江東区北砂５,都営新宿線,大島駅,10,東京メトロ東西線,南砂町駅,19.0,都営新宿線,西大島駅,21.0,77000.0,69000.0,8000.0,69000.0,0.0,1K,21.9,https://suumo.jp/chintai/jnc_000017597634/?bc=100258665924
976,557,都営新宿線 大島駅 12階建 築13年,東京都江東区北砂５,都営新宿線,大島駅,10,東京メトロ東西線,南砂町駅,19.0,都営新宿線,西大島駅,21.0,77000.0,69000.0,8000.0,69000.0,69000.0,1K,21.9,https://suumo.jp/chintai/jnc_000067812056/?bc=100247662157
977,557,都営新宿線 大島駅 12階建 築13年,東京都江東区北砂５,都営新宿線,大島駅,10,東京メトロ東西線,南砂町駅,19.0,都営新宿線,西大島駅,21.0,78000.0,68000.0,10000.0,68000.0,68000.0,1K,21.69,https://suumo.jp/chintai/jnc_000042711903/?bc=100258286991
978,557,都営新宿線 大島駅 12階建 築13年,東京都江東区北砂５,都営新宿線,大島駅,10,東京メトロ東西線,南砂町駅,19.0,都営新宿線,西大島駅,21.0,79500.0,69500.0,10000.0,0.0,69500.0,1K,21.9,https://suumo.jp/chintai/jnc_000067045688/?bc=100252702092
979,558,エクレルドミール,東京都足立区千住寿町,東京メトロ千代田線,北千住駅,8,京成本線,千住大橋駅,14.0,東武伊勢崎線,牛田駅,22.0,77000.0,74000.0,3000.0,37000.0,74000.0,1K,20.89,https://suumo.jp/chintai/jnc_000050793040/?bc=100242534604
980,559,東京メトロ南北線 志茂駅 5階建 築15年,東京都北区志茂４,東京メトロ南北線,志茂駅,8,東京メトロ南北線,赤羽岩淵駅,16.0,ＪＲ埼京線,赤羽駅,17.0,78000.0,73000.0,5000.0,0.0,0.0,1K,25.08,https://suumo.jp/chintai/jnc_000069240016/?bc=100256175661
981,560,都営三田線 本蓮沼駅 6階建 築15年,東京都北区赤羽西６,都営三田線,本蓮沼駅,8,都営三田線,志村坂上駅,14.0,都営三田線,板橋本町駅,18.0,79000.0,69000.0,10000.0,0.0,69000.0,1K,25.5,https://suumo.jp/chintai/jnc_000033596156/?bc=100257689618
982,561,エル・ドゥーチェ本所吾妻橋,東京都墨田区本所３,都営浅草線,本所吾妻橋駅,8,都営浅草線,蔵前駅,15.0,東武伊勢崎線,とうきょうスカイツリー駅,16.0,79000.0,64000.0,15000.0,0.0,64000.0,1K,21.52,https://suumo.jp/chintai/jnc_000039783673/?bc=100252992443
983,562,東武東上線 大山駅 10階建 築12年,東京都板橋区大山金井町,東武東上線,大山駅,8,都営三田線,板橋区役所前駅,11.0,ＪＲ埼京線,板橋駅,17.0,79000.0,73000.0,6000.0,73000.0,73000.0,ワンルーム,20.71,https://suumo.jp/chintai/jnc_000053503202/?bc=100258510382
984,562,東武東上線 大山駅 10階建 築12年,東京都板橋区大山金井町,東武東上線,大山駅,8,都営三田線,板橋区役所前駅,11.0,ＪＲ埼京線,板橋駅,17.0,80000.0,72000.0,8000.0,72000.0,72000.0,1K,21.49,https://suumo.jp/chintai/jnc_000069107730/?bc=100255812217
985,563,東京メトロ半蔵門線 錦糸町駅 7階建 築15年,東京都江東区亀戸３,東京メトロ半蔵門線,錦糸町駅,10,ＪＲ総武線,亀戸駅,12.0,京成押上線,押上駅,18.0,79000.0,72000.0,7000.0,72000.0,72000.0,1K,20.2,https://suumo.jp/chintai/jnc_000068790132/?bc=100253101896
986,564,モンシェール錦糸町弐番館,東京都江東区亀戸３,東京メトロ半蔵門線,錦糸町駅,10,ＪＲ総武線,錦糸町駅,12.0,,,,79000.0,72000.0,7000.0,72000.0,72000.0,1K,20.02,https://suumo.jp/chintai/jnc_000068508503/?bc=100251497021
987,565,ステラコート桜川,東京都板橋区桜川２,東武東上線,上板橋駅,7,東武東上線,ときわ台駅,13.0,東京メトロ有楽町線,平和台駅,9.0,79500.0,73000.0,6500.0,0.0,73000.0,1K,26.64,https://suumo.jp/chintai/jnc_000069765645/?bc=100255649516
988,566,ル・リオン南砂町,東京都江東区東砂７,東京メトロ東西線,南砂町駅,10,都営新宿線,大島駅,14.0,東京メトロ東西線,東陽町駅,14.0,79500.0,69500.0,10000.0,69500.0,0.0,1K,21.73,https://suumo.jp/chintai/jnc_000047293126/?bc=100258382784
989,566,ル・リオン南砂町,東京都江東区東砂７,東京メトロ東西線,南砂町駅,10,都営新宿線,大島駅,14.0,東京メトロ東西線,東陽町駅,14.0,79800.0,69800.0,10000.0,69800.0,0.0,1K,21.73,https://suumo.jp/chintai/jnc_000069835886/?bc=100258851806
990,567,東京メトロ東西線 南砂町駅 7階建 築11年,東京都江東区東砂７,東京メトロ東西線,南砂町駅,10,都営新宿線,大島駅,30.0,東京メトロ東西線,東陽町駅,29.0,79500.0,69500.0,10000.0,69500.0,0.0,1K,21.73,https://suumo.jp/chintai/jnc_000047323176/?bc=100258418597
991,568,東京メトロ半蔵門線 錦糸町駅 8階建 築15年,東京都江東区亀戸１,東京メトロ半蔵門線,錦糸町駅,10,ＪＲ総武線快速,錦糸町駅,12.0,都営新宿線,住吉駅,12.0,80000.0,72000.0,8000.0,0.0,72000.0,1K,21.76,https://suumo.jp/chintai/jnc_000069267869/?bc=100254214054
992,569,東京メトロ有楽町線 要町駅 地下1地上13階建 築13年,東京都板橋区南町,東京メトロ有楽町線,要町駅,10,ＪＲ山手線,池袋駅,11.0,東武東上線,大山駅,17.0,80000.0,70000.0,10000.0,0.0,0.0,1K,20.65,https://suumo.jp/chintai/jnc_000069818470/?bc=100258749510
993,570,ＪＲ中央線 西国分寺駅 3階建 築13年,東京都国分寺市日吉町１,ＪＲ中央線,西国分寺駅,7,ＪＲ中央線,国立駅,17.0,西武国分寺線,恋ヶ窪駅,18.0,67000.0,64000.0,3000.0,64000.0,0.0,ワンルーム,21.32,https://suumo.jp/chintai/jnc_000013630292/?bc=100256809262
